0	3.07817014997e-06
1	2.78288825538e-05
2	0.000625460391192
3	4.96611134798e-05
4	0.000120025225351
5	5.93784141171e-05
6	0.000268515463839
7	1.44823409966e-05
8	2.5606438692e-05
9	4.27788320112e-05
10	0.000248481448854
11	0.00011032553087
12	3.71826020043e-05
13	0.000100857249612
14	0.000135490087482
15	7.42409706081e-06
16	6.87349567318e-05
17	7.08639661786e-05
18	4.34427435388e-05
19	6.70507540994e-05
20	8.56065775792e-06
21	2.80268751454e-05
22	2.37728334177e-05
23	2.57981835384e-05
24	9.14906540363e-05
25	9.0305085854e-05
26	2.02703820086e-05
27	1.91753049299e-05
28	1.0221070101e-05
29	7.52765331964e-05
30	2.01666615692e-05
31	0.000213244448674
32	1.53144971367e-05
33	5.30868295916e-05
34	5.47312596522e-05
35	2.99480485706e-05
36	7.07505742308e-05
37	8.24085031464e-05
38	4.03380230071e-05
39	3.20550793091e-05
40	4.74045751752e-05
41	8.89579724883e-05
42	2.63879410324e-05
43	0.000227243343154
44	0.000163280422348
45	4.44584426899e-05
46	5.60508141256e-05
47	3.82496209372e-05
48	1.78748049327e-05
49	9.3909686193e-05
50	6.31726076197e-05
51	5.00522779343e-05
52	9.65642566782e-06
53	3.03431761567e-05
54	1.58857563975e-05
55	8.21219536704e-05
56	5.29429509907e-05
57	0.00035530499719
58	3.27683835199e-05
59	3.9712124469e-05
60	5.84849467777e-05
61	8.2460911187e-06
62	4.83225336692e-05
63	4.00669145635e-06
64	0.00128788592572
65	3.4773609795e-05
66	3.44526489557e-05
67	2.54125427235e-05
68	2.89379839493e-05
69	4.42913659542e-05
70	5.5190530422e-05
71	4.41858800708e-05
72	3.68770327563e-05
73	9.73340789604e-06
74	2.14562810993e-05
75	2.69774564135e-05
76	2.99151149675e-05
77	5.53215297256e-05
78	4.06942537241e-06
79	0.000696153663142
80	2.96187801495e-05
81	2.9903558601e-05
82	9.08749108747e-05
83	7.3120364719e-05
84	4.68862327852e-05
85	1.00406923688e-05
86	9.28902310642e-05
87	1.88601535229e-05
88	0.000202638718616
89	1.0730578685e-05
90	6.8443090272e-05
91	0.000844609465326
92	4.07733713982e-06
93	6.58502083015e-05
94	9.3470864594e-06
95	7.78401417712e-05
96	6.27610074765e-06
97	1.69540918944e-05
98	1.40153951973e-05
99	2.78788651509e-05
100	0.000116083343755
101	0.000153879583444
102	0.000150677164795
103	1.8459827972e-05
104	2.27046102377e-05
105	4.97318618922e-06
106	2.16660273218e-05
107	0.000103195963958
108	3.07883804502e-05
109	1.1097720786e-05
110	7.06944554742e-06
111	3.77992953042e-05
112	5.11039102379e-05
113	3.92290886878e-05
114	2.23741261457e-05
115	3.57456211044e-06
116	2.03464173205e-05
117	1.45697326531e-05
118	1.63532916044e-05
119	3.33937972082e-05
120	1.42335760154e-05
121	1.74434729109e-05
122	3.03961878634e-05
123	1.46704954966e-05
124	4.74763208454e-05
125	3.5695017583e-05
126	7.16676768125e-06
127	7.71698300065e-06
128	1.4501674645e-05
129	3.35836535928e-05
130	1.37638531372e-05
131	1.06226378634e-05
132	4.20107535188e-05
133	2.05627084103e-05
134	0.000209735978832
135	3.46345155683e-05
136	1.11282566956e-05
137	1.97446071706e-05
138	2.24085798866e-05
139	1.31101514979e-05
140	9.95199261441e-05
141	2.14077529999e-05
142	2.03296263234e-05
143	6.24203220113e-05
144	2.72959397834e-05
145	5.13628404921e-05
146	1.01934938985e-05
147	0.000148459952127
148	2.19570971722e-05
149	1.11614207465e-05
150	1.57757012974e-05
151	4.70008410705e-06
152	0.000131769705239
153	1.29023598209e-05
154	7.21221690062e-05
155	1.51791068342e-05
156	5.35666134123e-06
157	9.21029611834e-05
158	1.38211111321e-05
159	3.80678250694e-05
160	5.76827663549e-06
161	5.87251817679e-06
162	4.56709036045e-06
163	0.000135008535107
164	2.39680762607e-05
165	9.99475374931e-06
166	6.04236595575e-05
167	9.53811941498e-06
168	3.8358247082e-05
169	6.74862034173e-06
170	1.92250591204e-05
171	1.13259659645e-05
172	9.61556525106e-06
173	4.96435451707e-06
174	0.000237510663475
175	5.52033845647e-06
176	4.87865857972e-06
177	8.88664943993e-06
178	1.82360068026e-05
179	5.7492100582e-05
180	7.10396652294e-06
181	6.96076826057e-06
182	3.54076782273e-06
183	9.62680592456e-06
184	4.66360061641e-06
185	8.28810382645e-05
186	3.37899915496e-05
187	1.42381762239e-05
188	8.59261887845e-06
189	8.33832471966e-06
190	4.65231125647e-06
191	1.1687025498e-05
192	3.58078788264e-06
193	7.32454251077e-06
194	3.67133532433e-06
195	7.6353910476e-06
196	3.92177244267e-06
197	4.94492144757e-06
198	3.97688233497e-06
199	1.01225698148e-05
200	5.45051420874e-06
201	4.38880401411e-06
202	5.03811163936e-05
203	5.34816339851e-06
204	1.3420390095e-05
205	4.51852187969e-06
206	1.11723291493e-05
207	5.8781894665e-06
208	1.96773911263e-05
209	3.74473501152e-06
210	4.54260758898e-05
211	4.25012104001e-06
212	7.13565554783e-06
213	4.18828617071e-06
214	8.28907876868e-06
215	1.04085240475e-05
216	6.28968670191e-06
217	1.01327543593e-05
218	5.37413308125e-06
219	3.88966851409e-06
220	3.61687872211e-06
221	1.33359469984e-05
222	1.26171703685e-05
223	6.71287401961e-06
224	6.60194722241e-06
225	4.30247117025e-06
226	1.87808689117e-05
227	1.59201181721e-05
228	3.08120936194e-05
229	1.27172975412e-05
230	9.51558478e-06
231	1.91272216516e-05
232	1.47673526377e-05
233	1.5307438376e-05
234	9.09373899779e-06
235	4.20702587728e-06
236	1.22983499883e-05
237	4.27906921903e-06
238	1.26344715708e-05
239	1.31540135181e-05
240	1.41348734975e-05
241	1.97664379207e-05
242	3.92719699715e-06
243	1.53569225805e-05
244	1.08465425456e-05
245	7.85201007634e-06
246	2.02499060581e-05
247	1.16372788158e-05
248	3.32787578749e-05
249	1.12638020254e-05
250	2.50120568728e-05
251	1.36510591666e-05
252	3.58260110067e-05
253	7.77616025105e-06
254	1.20545486228e-05
255	1.56443453003e-05
256	6.18128419228e-06
257	0.00032215710487
258	1.69953950931e-05
259	1.7430026566e-05
260	1.54164678602e-05
261	5.47089398575e-06
262	1.05488596637e-05
263	1.90872770654e-05
264	5.47382010877e-06
265	1.32454492089e-05
266	2.87310061099e-05
267	3.67887064799e-05
268	1.56914482248e-05
269	1.61163321128e-05
270	1.6976757325e-05
271	6.22453286441e-06
272	5.76490521791e-06
273	4.137115542e-06
274	8.63545374567e-06
275	1.43002514286e-05
276	9.20668644544e-06
277	0.000776599087558
278	1.06434470604e-05
279	1.22636354921e-05
280	4.40981447949e-06
281	4.14653234604e-06
282	1.69528944917e-05
283	6.40694226523e-06
284	8.07232439667e-06
285	1.58849259901e-05
286	1.41693901335e-05
287	2.96020862737e-05
288	1.5225369008e-05
289	2.19224428312e-05
290	9.17137437873e-06
291	3.40637247296e-05
292	7.17358584878e-06
293	2.09336204711e-05
294	7.29640495749e-06
295	1.12762972097e-05
296	1.34862909905e-05
297	6.15279265592e-06
298	1.23248792215e-05
299	5.74320488436e-06
300	4.25408605355e-05
301	5.78063701257e-06
302	5.99459729531e-06
303	1.03763705342e-05
304	5.75306099421e-06
305	3.87818023452e-06
306	0.000155845722628
307	4.0738550908e-06
308	3.56766247974e-06
309	6.32277711519e-06
310	2.53789154584e-05
311	5.21407480336e-06
312	4.31288100494e-06
313	3.53490146253e-06
314	7.37723099699e-06
315	4.47337144829e-06
316	1.55470209402e-05
317	0.000236197895967
318	6.02239629615e-05
319	0.000164296696991
320	0.000140344498499
321	0.000237286003489
322	0.000130741144153
323	0.00017117333757
324	4.15266437942e-05
325	4.06097904923e-05
326	0.000133805740036
327	0.000286420026317
328	4.13822496199e-05
329	2.74388763408e-05
330	4.34303171894e-05
331	2.52146182721e-05
332	9.75832451641e-05
333	3.44258347685e-05
334	2.95015723525e-05
335	3.80903004223e-05
336	2.72350714753e-05
337	6.71568923212e-05
338	4.69725642487e-05
339	4.20409907405e-05
340	2.38184529795e-05
341	4.78707089101e-05
342	1.58908659396e-05
343	0.00011080235162
344	1.62965097696e-05
345	0.000136244083528
346	1.27300447697e-05
347	6.74600971141e-05
348	4.60332262224e-06
349	9.79943326154e-06
350	1.20673038648e-05
351	9.10024627397e-06
352	6.64603328877e-06
353	1.35682816793e-05
354	2.39425533497e-05
355	9.6904344152e-06
356	5.15954045863e-06
357	6.93691951481e-06
358	1.26009008617e-05
359	6.89155500752e-06
360	6.72526407656e-06
361	6.8414041175e-06
362	3.72887140442e-06
363	4.26128270218e-05
364	2.01209166747e-05
365	6.30073780281e-05
366	7.45892897101e-06
367	7.81262510953e-06
368	2.61235065336e-05
369	3.69646353878e-05
370	4.98613997197e-06
371	9.51348869604e-06
372	2.47833533842e-05
373	1.7559763407e-05
374	3.7799423313e-06
375	0.00020466337679
376	4.88328230215e-05
377	7.31157598413e-05
378	5.35596828182e-06
379	0.00010973826139
380	1.06447934706e-05
381	4.88426111675e-05
382	2.22856589407e-05
383	7.99642580158e-06
384	4.21384410572e-05
385	5.08604076631e-06
386	7.89120648689e-06
387	1.01411016281e-05
388	2.9013079857e-05
389	6.41697072363e-06
390	8.2560966592e-06
391	4.26156408106e-06
392	1.31190443248e-05
393	4.51065761176e-05
394	6.20622376893e-06
395	7.9574865262e-06
396	5.51410029569e-06
397	3.88498387737e-06
398	6.56781364806e-06
399	7.70366408114e-06
400	5.83855816287e-06
401	6.15013571911e-06
402	8.51786414618e-06
403	5.61867765149e-06
404	5.82519707448e-06
405	4.53328256745e-06
406	5.62208428814e-06
407	5.43832561436e-06
408	7.49375931726e-06
409	4.8993157151e-06
410	5.47425847523e-05
411	6.4158054496e-06
412	3.24173822743e-06
413	7.96754683608e-06
414	2.7877743449e-05
415	4.84711118556e-06
416	5.67285286433e-06
417	4.55113029639e-06
418	8.00102501372e-06
419	7.77220200114e-06
420	3.94444925547e-06
421	5.86945342527e-06
422	2.57955983491e-05
423	7.0414711158e-06
424	4.90791813682e-06
425	4.41388030102e-06
426	4.2661838039e-06
427	4.24614667675e-06
428	4.01956425043e-06
429	5.76878764779e-06
430	2.33501783033e-05
431	1.92565846772e-05
432	4.90225784119e-05
433	2.08517965714e-05
434	6.62840329122e-06
435	1.0138120077e-05
436	6.10300331001e-05
437	0.0011635877834
438	0.000297672797478
439	4.7683027168e-06
440	1.07203519177e-05
441	5.61986236867e-05
442	3.23382958648e-05
443	2.38366002594e-05
444	9.50258119713e-05
445	6.31941707587e-06
446	1.77248990763e-05
447	1.05707477346e-05
448	0.000500119294924
449	0.000145509572988
450	0.000491254366734
451	5.97946639801e-06
452	0.000216828361507
453	4.14293905605e-05
454	0.000391143757707
455	1.21763634595e-05
456	2.27511145738e-05
457	8.11524264271e-06
458	0.000136676471237
459	6.30676315917e-05
460	3.99084882014e-05
461	4.73345391454e-06
462	3.24471543606e-05
463	3.38866346096e-05
464	9.48077312546e-06
465	3.59566712355e-05
466	3.17259028257e-06
467	1.99516656518e-05
468	5.91756789121e-05
469	6.79856560986e-05
470	2.90997553644e-05
471	1.99669786075e-05
472	2.29938079304e-05
473	2.05955467412e-05
474	4.39335550792e-06
475	6.40234487052e-05
476	6.17113900865e-06
477	1.70171827528e-05
478	5.71699849379e-06
479	5.5897978758e-05
480	5.33663878805e-06
481	7.5470893335e-06
482	1.05013222822e-05
483	0.000101226307074
484	3.82914608021e-05
485	2.86200931438e-05
486	6.18212219509e-06
487	4.46416935311e-05
488	6.44505982848e-05
489	3.84971143134e-05
490	6.88241185347e-06
491	3.69834998959e-05
492	5.75026422259e-06
493	8.31590989084e-05
494	1.66556006461e-05
495	7.08136250025e-05
496	2.61157927236e-05
497	2.36842372424e-05
498	1.65998243817e-05
499	0.000143737748074
500	9.12362870163e-05
501	2.40900252225e-05
502	0.00100514667393
503	0.000860306266225
504	1.88458177512e-05
505	6.12222123707e-05
506	0.000348383906171
507	5.96967448216e-05
508	8.17066125759e-06
509	1.78913187606e-05
510	2.00275907468e-05
511	0.000129950047454
512	2.92613003319e-05
513	3.72587692257e-05
514	1.75380829824e-05
515	5.1929340481e-06
516	2.89346254248e-05
517	1.86269551287e-05
518	3.32816954347e-05
519	1.1872644374e-05
520	1.49157829955e-05
521	2.19790452473e-05
522	5.68629146392e-05
523	1.11708199522e-05
524	3.0249543864e-05
525	5.70516877619e-06
526	1.23750152365e-05
527	1.21878182686e-05
528	8.48011793468e-06
529	9.67134805746e-06
530	4.26707567798e-06
531	2.16709152678e-05
532	4.68569414366e-05
533	7.23139373322e-06
534	1.17432736269e-05
535	9.84368650506e-05
536	0.000178951582288
537	5.81055548197e-05
538	8.01079366504e-05
539	1.69251034303e-05
540	1.78186517015e-05
541	9.2076624818e-05
542	0.000346983446761
543	5.51500733036e-05
544	7.02157909694e-05
545	8.03119759712e-05
546	2.45692177384e-05
547	2.61973700125e-05
548	4.65079352249e-05
549	0.000673129866
550	0.000224604589592
551	5.30571604835e-06
552	2.64371024222e-05
553	1.24155713082e-05
554	2.13342504678e-05
555	0.00062171808925
556	6.74882666157e-06
557	1.15387584538e-05
558	3.28074830046e-05
559	0.000130236099677
560	6.74061464467e-06
561	0.000128816382138
562	1.3444381687e-05
563	6.25345554292e-05
564	5.79911725339e-05
565	4.21266740489e-06
566	3.49747418006e-05
567	4.38791116206e-05
568	5.73277274199e-06
569	2.79794479268e-05
570	1.52191791534e-05
571	6.6019265069e-06
572	2.5619403349e-05
573	0.000889797086118
574	6.10016436271e-06
575	8.31086756321e-06
576	1.45762413357e-05
577	1.91928455612e-05
578	6.12991073428e-05
579	1.9713547946e-05
580	0.000107588914598
581	0.000171837326257
582	4.92596197147e-05
583	1.17087574727e-05
584	2.47102979108e-05
585	1.09250690877e-05
586	6.88794505693e-05
587	2.65451896508e-05
588	8.19118637349e-06
589	8.62306964264e-05
590	2.56002455366e-05
591	4.29347296656e-06
592	1.54779843973e-05
593	1.73393094853e-05
594	5.26727128323e-05
595	4.62216060564e-06
596	0.000300661436975
597	8.95884146838e-06
598	0.000139562402154
599	1.20212840114e-05
600	1.4762352599e-05
601	4.20680212367e-05
602	1.88458751369e-05
603	0.000261931550359
604	0.000191973481255
605	5.91386989171e-05
606	7.58837056505e-06
607	6.57663910216e-06
608	3.49243002373e-06
609	7.44721020517e-06
610	6.19603044574e-06
611	0.000101603610892
612	1.42395876549e-05
613	9.29209111719e-06
614	6.84453183973e-05
615	8.20281386362e-06
616	1.17527071156e-05
617	1.296389493e-05
618	0.000132635530889
619	1.04931331839e-05
620	6.95400129821e-06
621	7.69230830926e-06
622	7.48472059111e-06
623	4.63688287116e-06
624	9.83088092339e-05
625	3.79624062556e-06
626	4.9042938562e-05
627	3.43384085507e-06
628	0.000124018826416
629	4.87250785876e-06
630	2.68867709842e-05
631	4.00304001306e-06
632	5.00023844667e-06
633	7.48700905816e-06
634	0.000153062517609
635	1.39150722204e-05
636	3.3693646044e-06
637	7.47512534011e-06
638	3.59919736403e-06
639	2.08458944225e-05
640	4.09748246443e-06
641	3.17259028257e-06
642	3.61164862673e-06
643	1.21055821619e-05
644	1.62695977449e-05
645	6.30755949007e-06
646	3.921651014e-06
647	3.75742256459e-06
648	3.17259028257e-06
649	3.17259028257e-06
650	2.44273261046e-05
651	4.55189418485e-06
652	3.17259028257e-06
653	3.17259028257e-06
654	6.57031694251e-06
655	3.38809965688e-06
656	3.87970545084e-06
657	7.85132687358e-06
658	9.31364661815e-06
659	4.80316188876e-06
660	5.11970003547e-05
661	1.07046139002e-05
662	2.33580079472e-05
663	3.49648827096e-06
664	0.000111109974809
665	6.93865283335e-06
666	0.000179146344222
667	9.94199007161e-06
668	3.83782858007e-05
669	3.12584094982e-06
670	3.63157111568e-06
671	6.15388175603e-05
672	0.000188562485
673	3.33137294786e-05
674	2.07909515221e-05
675	0.000150114146477
676	3.94681471564e-06
677	4.28440928745e-06
678	3.64316364455e-06
679	0.000156321145823
680	1.38473013472e-05
681	7.75023925846e-06
682	9.88099327894e-06
683	4.77872626008e-05
684	0.000543425711712
685	3.79634110575e-06
686	2.81332491717e-05
687	2.3123250497e-05
688	1.91639251431e-05
689	3.55984628849e-06
690	2.93794931832e-05
691	2.75776582937e-05
692	4.63023088993e-06
693	0.000348409429282
694	3.70186485952e-05
695	3.12584094982e-06
696	6.57045051885e-05
697	3.41079845123e-06
698	3.76693214874e-06
699	4.13974268027e-06
700	4.05188965015e-06
701	6.00663216129e-06
702	6.98162187405e-06
703	4.12376352519e-06
704	1.83527905493e-05
705	2.9619802283e-05
706	9.70264580268e-06
707	7.30312739793e-06
708	6.69666437264e-06
709	3.31552075513e-06
710	1.0932552498e-05
711	5.84024473587e-06
712	3.12584094982e-06
713	3.17354528591e-05
714	3.6450115715e-06
715	8.1031247993e-05
716	3.68680266438e-06
717	3.84921400026e-06
718	1.30682889784e-05
719	2.43442825717e-05
720	0.000307575296139
721	3.12584094982e-06
722	3.12584094982e-06
723	5.28873225362e-06
724	0.000140789995983
725	3.39301066105e-06
726	3.40184516297e-06
727	0.000305723110331
728	3.56125891934e-06
729	3.61551534035e-06
730	3.12584094982e-06
731	0.000179481885715
732	4.61879037136e-05
733	3.39301066105e-06
734	9.78650125613e-06
735	7.28940300401e-06
736	3.6450115715e-06
737	3.12584094982e-06
738	3.12584094982e-06
739	4.9013307885e-06
740	3.12584094982e-06
741	3.12584094982e-06
742	3.12584094982e-06
743	3.12584094982e-06
744	2.79391377451e-05
745	8.74144719917e-06
746	1.6205894926e-05
747	3.76910473235e-05
748	2.16659810988e-05
749	3.66642367687e-05
750	1.41470276936e-05
751	3.08029085652e-05
752	1.1700481146e-05
753	3.64217848421e-05
754	0.000183314842182
755	8.54559117593e-06
756	4.39173596604e-05
757	0.000127454627723
758	1.68818920599e-05
759	2.25992985463e-05
760	1.00948532029e-05
761	9.13913161308e-06
762	0.000118733204156
763	1.84729980571e-05
764	2.41592075605e-05
765	1.39155742951e-05
766	1.37177545759e-05
767	1.93855767242e-05
768	4.3455684773e-05
769	7.21453781816e-05
770	0.00021233154595
771	3.69336470163e-05
772	6.20260647384e-06
773	1.06582400984e-05
774	5.51638059988e-05
775	2.4966083696e-05
776	2.75406494639e-05
777	0.000118063357743
778	1.99444800348e-05
779	0.000343029747355
780	0.000127817267229
781	9.42474879004e-05
782	0.000123626724144
783	8.17144928779e-06
784	1.16884640804e-05
785	5.34548905041e-06
786	0.000101146475913
787	1.28272911606e-05
788	5.31537266691e-06
789	8.95094203275e-06
790	3.1647036894e-05
791	4.59015124829e-05
792	7.35933443961e-06
793	3.44866798172e-06
794	7.21212480214e-05
795	4.75388960729e-06
796	4.89435282379e-06
797	1.92661705229e-05
798	0.000351019582392
799	8.7141057248e-05
800	6.29467651654e-05
801	1.82406606546e-05
802	7.83626285067e-05
803	4.46396764373e-06
804	5.26394061545e-05
805	3.12470534414e-05
806	0.000145278851046
807	7.5410916346e-05
808	6.5034023698e-05
809	4.99773545192e-05
810	4.05522061863e-05
811	3.43462962635e-05
812	0.000113166440814
813	3.68043341944e-06
814	1.74707306618e-05
815	7.96182615194e-06
816	0.000180061224887
817	1.33707806318e-05
818	5.28004587979e-06
819	0.00120538215043
820	9.82507449505e-06
821	7.3540015117e-05
822	2.49701368168e-05
823	9.60473789731e-06
824	0.000146297886028
825	4.00549878593e-06
826	1.38456644444e-05
827	9.56993327311e-06
828	1.03400255352e-05
829	1.85954051043e-05
830	4.5268513541e-06
831	8.94675483908e-05
832	0.000148618777615
833	8.65045417856e-06
834	1.23939313765e-05
835	8.4394792928e-06
836	5.36324153142e-06
837	5.73387610955e-05
838	1.42942630146e-05
839	6.01046407377e-06
840	1.43684336825e-05
841	1.01426619526e-05
842	1.19101044784e-05
843	6.13576295836e-06
844	4.14134132113e-06
845	9.44421908358e-05
846	0.000285619117235
847	5.19422600171e-06
848	6.7581183262e-06
849	2.20372233265e-05
850	4.14983221954e-06
851	0.000480392393674
852	2.19465288122e-05
853	1.01354090967e-05
854	4.02817396756e-06
855	3.44866798172e-06
856	5.54439757674e-06
857	1.06931789837e-05
858	3.44866798172e-06
859	4.03013450407e-06
860	4.51519513106e-06
861	7.61918744087e-06
862	2.76036527845e-05
863	1.9123525298e-05
864	7.38091868746e-05
865	1.5528434235e-05
